LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,MONTHLY_INCOME_IMPUTED,BUREAU_SCORE_IMPUTED,LAST_PAYMENT_DATE_IMPUTED,LAST_PMT_IS_FUTURE,FOIR,CREDIT_UTIL,SANCTION_RATIO,REPAYMENT_RATIO,DISPOSABLE_INCOME,TENURE_PROGRESS,MONTHS_LEFT,IS_DELINQUENT,HAD_PAST_DPD,BUREAU_BAND,FOIR_BAND,CURR_DPD_LABEL,MAX_DPD_LABEL,UTIL_LABEL,REPAYMENT_STAGE,TENURE_STAGE,PAYMENT_BEHAVIOUR,SANCTION_LABEL,INTEREST_RATE_BAND,DISPOSABLE_INCOME_BAND,RISK_TIER,LOAN_HEALTH_SCORE,ACCOUNT_HEALTH,PRIMARY_RISK
LN0000330,CUST000536,31,Male,Tamil Nadu,Business,72032.0,Vehicle Loan,1297762,1191966,24,8.85,54372.66,850.0,24,30,30,461313,1-30,Active,0,0,2024-04-02,2026-01-07,False,False,False,False,0.7548,0.387,0.9185,0.613,17659.339999999997,1.0,0,1,0,Excellent,Financially Stressed,Slight Delay,Slight Delay,Low,Partially Repaid,Completed,Currently Delayed,Mostly Approved,Low,Limited,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000269,CUST000113,22,Male,Madhya Pradesh,Salaried,47552.0,Vehicle Loan,1098165,700748,60,11.97,15577.13,612.0,31,-15,150,383665,Current,Active,0,0,2025-12-26,2028-06-12,False,False,False,True,0.3276,0.5475,0.6381,0.4525,31974.870000000003,0.5167,29,0,0,High Risk,Manageable,No Delinquency,Potential Default,Moderate,Partially Repaid,Mid Tenure,Currently Delayed,Partially Approved,Low,Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000894,CUST000149,29,Male,Tamil Nadu,Salaried,42565.0,Vehicle Loan,1161451,880581,48,9.41,22085.13,712.0,53,7,90,514879,1-30,Active,0,0,2024-04-30,2028-08-12,False,False,False,True,0.5189,0.5847,0.7582,0.4153,20479.87,1.0,0,1,0,Good,Stretched,Slight Delay,Serious Delinquency,Moderate,Partially Repaid,Completed,Currently Delayed,Mostly Approved,Low,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000116,CUST000270,47,Male,Uttar Pradesh,SALARIED,136453.0,Personal,287999,225643,36,20.12,8399.51,651.0,19,7,75,183813,1-30,Active,0,0,2024-10-20,2026-04-26,False,False,False,False,0.0616,0.8146,0.7835,0.1854,128053.49,0.5278,17,1,0,Moderate Risk,Comfortable,Slight Delay,Serious Delinquency,High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Very High,Very Comfortable,MEDIUM,3,Needs Monitoring,Healthy Account
LN0000825,CUST000664,30,Male,Rajasthan,Self Employed,11800.0,Consumer Durable Loan,101584,77669,12,16.81,7076.78,674.0,13,0,0,63995,Current,Active,0,0,2022-08-17,2023-08-19,True,False,False,False,0.5997,0.8239,0.7646,0.1761,4723.22,1.0,0,0,0,Moderate Risk,Stretched,No Delinquency,No Delinquency,High,Early Repayment Stage,Completed,Always Paid On Time,Mostly Approved,High,Financially Tight,LOW,1,Healthy,Healthy Account
LN0000952,CUST000372,56,Female,Uttar Pradesh,Self Employed,76690.0,Home Loan,5753838,5634396,180,8.7,56146.65,834.0,72,30,30,2852184,1-30,Active,0,0,2024-03-12,2029-12-17,False,False,False,True,0.7321,0.5062,0.9792,0.4938,20543.35,0.4,108,1,0,Excellent,Financially Stressed,Slight Delay,Slight Delay,Moderate,Partially Repaid,Mid Tenure,Currently Delayed,Fully Approved,Low,Limited,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000316,CUST000444,45,Female,Gujarat,Business,59603.0,Personal Loan,852109,594263,12,8.5,51831.49,669.0,55,0,15,513129,Current,Active,0,0,2023-02-14,2027-07-11,False,False,False,True,0.8696,0.8635,0.6974,0.1365,7771.510000000002,1.0,0,0,1,Moderate Risk,Financially Stressed,No Delinquency,Slight Delay,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Low,Financially Tight,MEDIUM,2,Healthy,High EMI Burden
LN0000700,CUST000107,36,Female,Telangana,Salaried,71742.0,Personal Loan,273905,191711,24,8.5,8714.35,676.0,29,0,90,130318,Current,Active,0,0,2025-04-03,2027-07-23,False,False,False,True,0.1215,0.6798,0.6999,0.3202,63027.65,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Low,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000921,CUST000077,47,Female,Delhi,SALARIED,47324.0,Vehicle,661573,527753,60,17.14,13155.78,671.0,54,0,60,103860,Current,Active,0,0,2022-11-18,2027-03-19,False,False,False,True,0.278,0.1968,0.7977,0.8032,34168.22,0.9,6,0,1,Moderate Risk,Comfortable,No Delinquency,Moderate Delinquency,Low,Mostly Repaid,Near Completion,Recovered From Past Delays,Mostly Approved,High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000388,CUST000044,36,Male,Telangana,Salaried,34535.0,MSME Loan,1665214,1658654,60,18.31,42399.12,836.0,1,90,90,653214,61-90,Delinquent,1,0,2024-01-20,2023-10-08,False,False,False,False,1.0,0.3938,0.9961,0.6062,0.0,0.0167,59,1,0,Excellent,Financially Stressed,Serious Delinquency,Serious Delinquency,Low,Partially Repaid,New Loan,Defaulted,Fully Approved,High,Financially Tight,CRITICAL,7,Critical,Defaulted
LN0000915,CUST000278,37,Female,Karnataka,Salaried,60363.0,Personal Loan,235858,199747,60,16.7,4932.06,735.65,4,0,60,146256,Current,Active,0,0,2020-12-02,2021-03-16,False,True,False,False,0.0817,0.7322,0.8469,0.2678,55430.94,0.0667,56,0,1,Good,Comfortable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,New Loan,Recovered From Past Delays,Mostly Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000924,CUST000606,32,Female,Uttar Pradesh,Salaried,93892.0,Vehicle Loan,886298,823210,60,21.84,22661.34,752.0,52,0,90,458412,Current,Active,0,0,2024-07-22,2028-09-27,False,False,False,True,0.2414,0.5569,0.9288,0.4431,71230.66,0.8667,8,0,1,Very Good,Comfortable,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,Near Completion,Recovered From Past Delays,Mostly Approved,Very High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000489,CUST000517,21,Male,Gujarat,Self Employed,49346.0,Vehicle Loan,771320,527009,24,14.87,25520.36,680.0,69,0,120,208363,Current,Active,0,0,2021-01-18,2026-09-08,False,False,False,True,0.5172,0.3954,0.6833,0.6046,23825.64,1.0,0,0,1,Moderate Risk,Stretched,No Delinquency,Potential Default,Low,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,Average,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000969,CUST000041,36,Female,Gujarat,Business,41872.0,Home Loan,6388769,4693570,180,12.77,58676.48,628.0,29,7,75,3385996,1-30,Active,0,0,2022-06-18,2024-09-23,False,False,False,False,1.0,0.7214,0.7347,0.2786,0.0,0.1611,151,1,0,High Risk,Financially Stressed,Slight Delay,Serious Delinquency,High,Early Repayment Stage,New Loan,Currently Delayed,Partially Approved,Average,Financially Tight,MEDIUM,5,High Risk,High EMI Burden
LN0000457,CUST000627,21,Male,Gujarat,Salaried,22900.0,Vehicle Loan,423490,311454,36,11.78,10312.03,585.0,34,7,7,266289,1-30,Active,0,0,2021-11-03,2024-07-13,True,False,False,False,0.4503,0.855,0.7354,0.145,12587.97,0.9444,2,1,0,High Risk,Manageable,Slight Delay,Slight Delay,Very High,Early Repayment Stage,Near Completion,Currently Delayed,Partially Approved,Low,Limited,MEDIUM,5,High Risk,Weak Credit Profile
LN0000940,CUST000695,38,Female,Gujarat,Self Employed,33473.0,Home Loan,3706490,3239677,180,11.09,37005.37,796.0,67,7,150,3128422,1-30,Active,0,0,2023-12-05,2029-04-19,False,False,False,True,1.0,0.9657,0.8741,0.0343,0.0,0.3722,113,1,0,Very Good,Financially Stressed,Slight Delay,Potential Default,Very High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Low,Financially Tight,MEDIUM,6,High Risk,High EMI Burden
LN0000682,CUST000403,23,Female,West Bengal,Permanent Employee,84216.0,VL,590504,456280,48,13.0,12240.85,709.0,49,0,30,171614,Current,Active,0,0,2023-10-19,2027-09-28,False,False,False,True,0.1454,0.3761,0.7727,0.6239,71975.15,1.0,0,0,1,Good,Comfortable,No Delinquency,Slight Delay,Low,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000262,CUST000207,36,Male,Gujarat,Self Employed,68877.0,Vehicle Loan,998884,837474,48,10.14,21296.86,704.0,30,15,45,521345,1-30,Active,0,0,2020-12-23,2023-05-21,False,False,False,False,0.3092,0.6225,0.8384,0.3775,47580.14,0.625,18,1,0,Good,Manageable,Slight Delay,Moderate Delinquency,Moderate,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Low,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000933,CUST000530,21,Female,Delhi,Salaried,47607.0,Personal Loan,791712,545033,24,31.0,28243.02,686.0,23,15,45,498692,1-30,Active,0,0,2020-04-15,2022-02-12,False,False,False,False,0.5933,0.915,0.6884,0.085,19363.98,0.9583,1,1,0,Moderate Risk,Stretched,Slight Delay,Moderate Delinquency,Very High,Early Repayment Stage,Near Completion,Currently Delayed,Partially Approved,Very High,Limited,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000574,CUST000544,41,Male,Delhi,Self Employed,87061.0,Vehicle Loan,1457491,1256338,24,10.95,58526.04,712.0,40,0,90,172342,Current,Active,0,0,2021-05-12,2024-08-17,False,False,False,False,0.6722,0.1372,0.862,0.8628,28534.96,1.0,0,0,1,Good,Financially Stressed,No Delinquency,Serious Delinquency,Low,Mostly Repaid,Completed,Recovered From Past Delays,Mostly Approved,Low,Comfortable,MEDIUM,1,Healthy,High EMI Burden
LN0000016,CUST000111,32,Female,Telangana,SALARIED,81313.0,HL,5354889,3977436,300,16.77,56462.86,709.0,69,0,75,1244265,Current,Active,0,0,2020-10-08,2026-04-29,False,False,False,False,0.6944,0.3128,0.7428,0.6872,24850.14,0.23,231,0,1,Good,Financially Stressed,No Delinquency,Serious Delinquency,Low,Partially Repaid,New Loan,Recovered From Past Delays,Partially Approved,High,Limited,MEDIUM,1,Healthy,High EMI Burden
LN0000600,CUST000161,32,Female,Madhya Pradesh,Business,31059.0,Personal Loan,161453,120279,36,4.5,3992.11,677.0,15,0,75,86529,Current,Active,0,0,2021-08-04,2022-10-23,False,False,False,False,0.1285,0.7194,0.745,0.2806,27066.89,0.4167,21,0,1,Moderate Risk,Comfortable,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Partially Approved,Very Low,Comfortable,LOW,0,Excellent,Healthy Account
LN0000905,CUST000050,24,Male,Maharashtra,Salaried,52316.0,Vehicle Loan,125474,112346,60,18.62,2890.88,762.0,49,0,15,80196,Current,Active,0,0,2022-01-12,2025-12-26,False,False,False,False,0.0553,0.7138,0.8954,0.2862,49425.12,0.8167,11,0,1,Very Good,Comfortable,No Delinquency,Slight Delay,High,Early Repayment Stage,Near Completion,Recovered From Past Delays,Mostly Approved,High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000886,CUST000350,51,Female,Telangana,Self Employed,35025.0,Home Loan,2276685,1597954,180,18.45,26252.81,679.0,69,0,45,856053,Current,Active,0,0,2025-12-30,2031-08-01,False,False,False,True,0.7495,0.5357,0.7019,0.4643,8772.189999999999,0.3833,111,0,1,Moderate Risk,Financially Stressed,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Mid Tenure,Recovered From Past Delays,Partially Approved,High,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000267,CUST000631,41,Female,Karnataka,Business,40726.0,PL,590540,412122,48,10.21,10494.09,667.0,5,0,60,85806,Current,Active,0,0,2024-08-28,2025-01-16,False,False,False,False,0.2577,0.2082,0.6979,0.7918,30231.91,0.1042,43,0,1,Moderate Risk,Comfortable,No Delinquency,Moderate Delinquency,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Partially Approved,Low,Comfortable,LOW,0,Excellent,Healthy Account
LN0000441,CUST000595,60,Male,Madhya Pradesh,Business,67128.0,Personal Loan,305118,222100,36,17.57,7981.62,605.0,35,0,45,203564,Current,Active,0,0,2020-03-23,2023-01-25,False,False,False,False,0.1189,0.9165,0.7279,0.0835,59146.38,0.9722,1,0,1,High Risk,Comfortable,No Delinquency,Moderate Delinquency,Very High,Early Repayment Stage,Near Completion,Recovered From Past Delays,Partially Approved,High,Very Comfortable,MEDIUM,3,Needs Monitoring,Weak Credit Profile
LN0000011,CUST000128,27,Female,Rajasthan,Salaried,55417.0,Home Loan,7671628,0,240,14.5,88196.65,749.0,22,7,60,1053546,1-30,Active,0,0,2024-11-14,2026-08-07,False,False,False,True,1.0,,0.0,,0.0,0.0917,218,1,0,Good,Financially Stressed,Slight Delay,Moderate Delinquency,Very High,Unknown,New Loan,Currently Delayed,Significantly Reduced,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000153,CUST000363,40,Female,Telangana,Business,34643.0,Vehicle Loan,559321,489879,24,13.03,23296.64,737.0,61,75,75,330796,61-90,Delinquent,0,0,2025-05-26,2030-03-07,False,False,False,True,0.6725,0.6753,0.8758,0.3247,11346.36,1.0,0,1,0,Good,Financially Stressed,Serious Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Severely Delinquent,Mostly Approved,Average,Limited,HIGH,3,Needs Monitoring,Current Delinquency
LN0000724,CUST000651,46,Male,Telangana,Salaried,64125.0,Home Loan,7150911,5995413,180,17.63,94959.66,717.0,15,7,7,2701652,1-30,Active,0,0,2020-06-20,2021-09-06,False,False,False,False,1.0,0.4506,0.8384,0.5494,0.0,0.0833,165,1,0,Good,Financially Stressed,Slight Delay,Slight Delay,Moderate,Partially Repaid,New Loan,Currently Delayed,Mostly Approved,High,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000857,CUST000588,37,Female,Telangana,Salaried,80342.0,Consumer Durable Loan,174450,125886,12,13.2,11255.61,685.0,51,0,75,99394,Current,Active,0,0,2022-05-15,2026-06-25,False,False,False,False,0.1401,0.7896,0.7216,0.2104,69086.39,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000523,CUST000202,65,Female,Karnataka,Self Employed,93318.0,MSME Loan,2071034,2014560,24,19.07,101619.71,793.0,35,75,75,621199,61-90,Delinquent,0,0,2021-06-21,2024-02-13,False,False,False,False,1.0,0.3084,0.9727,0.6916,0.0,1.0,0,1,0,Very Good,Financially Stressed,Serious Delinquency,Serious Delinquency,Low,Partially Repaid,Completed,Severely Delinquent,Fully Approved,High,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000251,CUST000543,41,Female,Karnataka,Salaried,65311.0,Personal Loan,50000,48016,12,18.98,4424.53,797.0,28,0,120,17065,Current,Active,0,0,2021-01-22,2023-04-05,False,False,False,False,0.0677,0.3554,0.9603,0.6446,60886.47,1.0,0,0,1,Very Good,Comfortable,No Delinquency,Potential Default,Low,Partially Repaid,Completed,Recovered From Past Delays,Fully Approved,High,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000936,CUST000121,33,Male,Telangana,Salaried,42937.0,Home Loan,7258502,5691646,240,18.11,88321.95,664.0,26,0,75,3171049,Current,Active,0,0,2020-11-14,2022-12-31,False,False,False,False,1.0,0.5571,0.7841,0.4429,0.0,0.1083,214,0,1,Moderate Risk,Financially Stressed,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Mostly Approved,High,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000119,CUST000587,21,Female,West Bengal,Salaried,52318.0,Vehicle Loan,1209874,915430,36,16.21,32278.79,652.0,35,0,30,233734,Current,Active,0,0,2021-04-29,2024-02-01,False,False,False,False,0.617,0.2553,0.7566,0.7447,20039.21,0.9722,1,0,1,Moderate Risk,Financially Stressed,No Delinquency,Slight Delay,Low,Mostly Repaid,Near Completion,Recovered From Past Delays,Mostly Approved,High,Limited,MEDIUM,1,Healthy,High EMI Burden
LN0000096,CUST000616,34,Female,Delhi,Self Employed,42509.0,Personal Loan,755110,484454,36,13.37,16409.64,642.0,33,30,30,176903,1-30,Active,0,0,2024-05-02,2026-12-15,False,False,False,True,0.386,0.3652,0.6416,0.6348,26099.36,0.9167,3,1,0,High Risk,Manageable,Slight Delay,Slight Delay,Low,Partially Repaid,Near Completion,Currently Delayed,Partially Approved,Average,Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000088,CUST000114,43,Male,Gujarat,Self Employed,4800.0,Personal Loan,50000,48563,18,9.27,2900.26,790.0,69,0,120,7413,Current,Active,0,0,2020-08-18,2026-04-05,True,False,False,False,0.6042,0.1526,0.9713,0.8474,1899.7399999999998,1.0,0,0,1,Very Good,Financially Stressed,No Delinquency,Potential Default,Low,Mostly Repaid,Completed,Recovered From Past Delays,Fully Approved,Low,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000995,CUST000369,44,Female,Telangana,Business,46983.0,Home Loan,1200000,983009,240,14.02,12238.2,749.0,49,0,45,903382,Current,Active,0,0,2022-04-04,2026-03-08,False,False,False,False,0.2605,0.919,0.8192,0.081,34744.8,0.2042,191,0,1,Good,Comfortable,No Delinquency,Moderate Delinquency,Very High,Early Repayment Stage,New Loan,Recovered From Past Delays,Mostly Approved,Average,Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000634,CUST000258,43,Male,Tamil Nadu,Salaried,50557.0,Vehicle Loan,1160735,1005670,60,22.39,27998.97,789.0,19,7,150,335125,1-30,Active,0,0,2023-08-06,2025-01-15,False,False,False,False,0.5538,0.3332,0.8664,0.6668,22558.03,0.3167,41,1,0,Very Good,Stretched,Slight Delay,Potential Default,Low,Partially Repaid,Mid Tenure,Currently Delayed,Mostly Approved,Very High,Limited,MEDIUM,4,Needs Monitoring,Healthy Account
LN0000234,CUST000028,44,Female,Delhi,Salaried,79890.0,MSME Loan,2202615,1947767,60,14.12,45442.4,701.0,20,0,150,722670,Current,Active,0,0,2020-09-30,2022-04-09,False,False,False,False,0.5688,0.371,0.8843,0.629,34447.6,0.3333,40,0,1,Good,Stretched,No Delinquency,Potential Default,Low,Partially Repaid,Mid Tenure,Recovered From Past Delays,Mostly Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000467,CUST000333,40,Female,Rajasthan,Salaried,112113.0,Home Loan,5129713,4254732,180,13.41,54985.56,776.0,21,0,45,3687863,Current,Active,0,0,2022-06-29,2024-02-28,False,False,False,False,0.4904,0.8668,0.8294,0.1332,57127.44,0.1167,159,0,1,Very Good,Manageable,No Delinquency,Moderate Delinquency,Very High,Early Repayment Stage,New Loan,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000892,CUST000237,32,Female,Delhi,Salaried,32623.0,Consumer Durable Loan,135821,122020,12,17.62,11164.74,766.0,61,30,30,21132,1-30,Active,0,0,2024-01-07,2028-11-28,False,False,False,True,0.3422,0.1732,0.8984,0.8268,21458.260000000002,1.0,0,1,0,Very Good,Manageable,Slight Delay,Slight Delay,Low,Mostly Repaid,Completed,Currently Delayed,Mostly Approved,High,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000294,CUST000639,39,Female,Gujarat,Self Employed,21177.0,Vehicle Loan,995694,854626,48,13.32,23063.44,776.0,53,75,75,329901,61-90,Delinquent,0,0,2020-06-17,2024-07-04,False,False,False,False,1.0,0.386,0.8583,0.614,0.0,1.0,0,1,0,Very Good,Financially Stressed,Serious Delinquency,Serious Delinquency,Low,Partially Repaid,Completed,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000899,CUST000334,26,Female,Gujarat,Salaried,96500.0,Personal Loan,146222,96394,18,15.43,6033.04,520.0,46,7,150,20474,1-30,Active,0,0,2023-03-15,2026-11-25,False,False,False,True,0.0625,0.2124,0.6592,0.7876,90466.96,1.0,0,1,0,High Risk,Comfortable,Slight Delay,Potential Default,Low,Mostly Repaid,Completed,Currently Delayed,Partially Approved,Average,Very Comfortable,MEDIUM,6,High Risk,Weak Credit Profile
LN0000733,CUST000501,22,Female,Telangana,salaried,39065.0,Vehicle Loan,536957,474922,48,21.89,14934.58,733.0,20,15,120,254526,1-30,Active,0,0,2021-03-15,2022-10-01,False,False,False,False,0.3823,0.5359,0.8845,0.4641,24130.42,0.4167,28,1,0,Good,Manageable,Slight Delay,Potential Default,Moderate,Partially Repaid,Mid Tenure,Currently Delayed,Mostly Approved,Very High,Limited,MEDIUM,4,Needs Monitoring,Healthy Account
LN0000569,CUST000525,26,Male,Karnataka,Self Employed,30789.0,Home Loan,4148964,3114264,180,15.66,45003.13,688.0,68,60,150,556683,31-60,Delinquent,0,0,2021-12-14,2027-04-17,False,False,False,True,1.0,0.1788,0.7506,0.8212,0.0,0.3778,112,1,0,Moderate Risk,Financially Stressed,Moderate Delinquency,Potential Default,Low,Mostly Repaid,Mid Tenure,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,5,High Risk,Current Delinquency
LN0000792,CUST000045,32,Female,Maharashtra,Professional,82605.0,MSME Loan,1569688,1121385,60,10.15,23908.97,653.0,10,7,120,1171385,1-30,Active,0,0,2020-07-01,2021-04-06,False,False,False,False,0.2894,1.0,0.7144,0.0,58696.03,0.1667,50,1,0,Moderate Risk,Comfortable,Slight Delay,Potential Default,Very High,Early Repayment Stage,New Loan,Currently Delayed,Partially Approved,Low,Very Comfortable,MEDIUM,5,High Risk,High Credit Utilization
LN0000767,CUST000151,33,Female,Maharashtra,Salaried,84745.0,Vehicle Loan,1059262,949618,36,15.99,33381.06,721.0,59,75,75,570356,61-90,Delinquent,0,0,2025-07-13,2030-02-24,False,False,False,True,0.3939,0.6006,0.8965,0.3994,51363.94,1.0,0,1,0,Good,Manageable,Serious Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Severely Delinquent,Mostly Approved,Average,Very Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000020,CUST000102,31,Female,West Bengal,Salaried,52842.0,Home Loan,8672377,8672377,240,13.63,105520.28,800.0,51,0,0,2172302,Current,Active,0,0,2023-05-29,2027-08-01,False,False,False,True,1.0,0.2505,1.0,0.7495,0.0,0.2125,189,0,0,Excellent,Financially Stressed,No Delinquency,No Delinquency,Low,Mostly Repaid,New Loan,Always Paid On Time,Fully Approved,Average,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000937,CUST000227,40,Female,Tamil Nadu,Business,74657.0,MSME Loan,2052427,1613562,24,15.35,78504.8,740.0,42,60,60,953260,31-60,Delinquent,0,0,2023-06-25,2026-09-01,False,False,False,True,1.0,0.5908,0.7862,0.4092,0.0,1.0,0,1,0,Good,Financially Stressed,Moderate Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Completed,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000326,CUST000147,47,Male,Delhi,Salaried,71280.0,Personal Loan,684952,429012,12,22.44,40244.02,629.0,65,45,90,296775,31-60,Delinquent,0,0,2023-09-01,2028-10-30,False,False,False,True,0.5646,0.6918,0.6263,0.3082,31035.980000000003,1.0,0,1,0,High Risk,Stretched,Moderate Delinquency,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Severely Delinquent,Partially Approved,Very High,Comfortable,HIGH,4,Needs Monitoring,Current Delinquency
